type,theme,niveau,question,options_json,answer_index,explication,lesson_category_slug,lesson_titre
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis ravi que vous ___ reussi.,"[""ayez"", ""avez"", ""auriez"", ""aviez""]",0,Subjonctif passe: que vous ayez + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'il ___ en retard, il a participe.","[""soit arrive"", ""est arrive"", ""arrive"", ""etait arrive""]",0,Concession + anteriorite: subjonctif passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ reussi.,"[""aies"", ""as"", ""auras"", ""avais""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous regrettons qu'ils ___ partir tot.,"[""aient du"", ""ont du"", ""doivent"", ""devront""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'elle ___ en retard, elle a participe.","[""soit arrivee"", ""est arrivee"", ""arrivait"", ""arrivera""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Il est dommage que vous n'___ pas pu venir.,"[""ayez"", ""avez"", ""aurez"", ""aviez""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je doute qu'ils ___ compris la consigne.,"[""aient"", ""ont"", ""auront"", ""avaient""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis ravi que vous ___ reussi.,"[""ayez"", ""avez"", ""auriez"", ""aviez""]",0,Subjonctif passe: que vous ayez + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'il ___ en retard, il a participe.","[""soit arrive"", ""est arrive"", ""arrive"", ""etait arrive""]",0,Concession + anteriorite: subjonctif passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ reussi.,"[""aies"", ""as"", ""auras"", ""avais""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous regrettons qu'ils ___ partir tot.,"[""aient du"", ""ont du"", ""doivent"", ""devront""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'elle ___ en retard, elle a participe.","[""soit arrivee"", ""est arrivee"", ""arrivait"", ""arrivera""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Il est dommage que vous n'___ pas pu venir.,"[""ayez"", ""avez"", ""aurez"", ""aviez""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je doute qu'ils ___ compris la consigne.,"[""aient"", ""ont"", ""auront"", ""avaient""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis ravi que vous ___ reussi.,"[""ayez"", ""avez"", ""auriez"", ""aviez""]",0,Subjonctif passe: que vous ayez + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'il ___ en retard, il a participe.","[""soit arrive"", ""est arrive"", ""arrive"", ""etait arrive""]",0,Concession + anteriorite: subjonctif passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ reussi.,"[""aies"", ""as"", ""auras"", ""avais""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous regrettons qu'ils ___ partir tot.,"[""aient du"", ""ont du"", ""doivent"", ""devront""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'elle ___ en retard, elle a participe.","[""soit arrivee"", ""est arrivee"", ""arrivait"", ""arrivera""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Il est dommage que vous n'___ pas pu venir.,"[""ayez"", ""avez"", ""aurez"", ""aviez""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je doute qu'ils ___ compris la consigne.,"[""aient"", ""ont"", ""auront"", ""avaient""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis ravi que vous ___ reussi.,"[""ayez"", ""avez"", ""auriez"", ""aviez""]",0,Subjonctif passe: que vous ayez + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'il ___ en retard, il a participe.","[""soit arrive"", ""est arrive"", ""arrive"", ""etait arrive""]",0,Concession + anteriorite: subjonctif passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ reussi.,"[""aies"", ""as"", ""auras"", ""avais""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous regrettons qu'ils ___ partir tot.,"[""aient du"", ""ont du"", ""doivent"", ""devront""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'elle ___ en retard, elle a participe.","[""soit arrivee"", ""est arrivee"", ""arrivait"", ""arrivera""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Il est dommage que vous n'___ pas pu venir.,"[""ayez"", ""avez"", ""aurez"", ""aviez""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je doute qu'ils ___ compris la consigne.,"[""aient"", ""ont"", ""auront"", ""avaient""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis ravi que vous ___ reussi.,"[""ayez"", ""avez"", ""auriez"", ""aviez""]",0,Subjonctif passe: que vous ayez + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'il ___ en retard, il a participe.","[""soit arrive"", ""est arrive"", ""arrive"", ""etait arrive""]",0,Concession + anteriorite: subjonctif passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ reussi.,"[""aies"", ""as"", ""auras"", ""avais""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous regrettons qu'ils ___ partir tot.,"[""aient du"", ""ont du"", ""doivent"", ""devront""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'elle ___ en retard, elle a participe.","[""soit arrivee"", ""est arrivee"", ""arrivait"", ""arrivera""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Il est dommage que vous n'___ pas pu venir.,"[""ayez"", ""avez"", ""aurez"", ""aviez""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je doute qu'ils ___ compris la consigne.,"[""aient"", ""ont"", ""auront"", ""avaient""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis ravi que vous ___ reussi.,"[""ayez"", ""avez"", ""auriez"", ""aviez""]",0,Subjonctif passe: que vous ayez + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'il ___ en retard, il a participe.","[""soit arrive"", ""est arrive"", ""arrive"", ""etait arrive""]",0,Concession + anteriorite: subjonctif passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ reussi.,"[""aies"", ""as"", ""auras"", ""avais""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous regrettons qu'ils ___ partir tot.,"[""aient du"", ""ont du"", ""doivent"", ""devront""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'elle ___ en retard, elle a participe.","[""soit arrivee"", ""est arrivee"", ""arrivait"", ""arrivera""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Il est dommage que vous n'___ pas pu venir.,"[""ayez"", ""avez"", ""aurez"", ""aviez""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je doute qu'ils ___ compris la consigne.,"[""aient"", ""ont"", ""auront"", ""avaient""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis ravi que vous ___ reussi.,"[""ayez"", ""avez"", ""auriez"", ""aviez""]",0,Subjonctif passe: que vous ayez + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'il ___ en retard, il a participe.","[""soit arrive"", ""est arrive"", ""arrive"", ""etait arrive""]",0,Concession + anteriorite: subjonctif passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ reussi.,"[""aies"", ""as"", ""auras"", ""avais""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous regrettons qu'ils ___ partir tot.,"[""aient du"", ""ont du"", ""doivent"", ""devront""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,"Bien qu'elle ___ en retard, elle a participe.","[""soit arrivee"", ""est arrivee"", ""arrivait"", ""arrivera""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Il est dommage que vous n'___ pas pu venir.,"[""ayez"", ""avez"", ""aurez"", ""aviez""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je doute qu'ils ___ compris la consigne.,"[""aient"", ""ont"", ""auront"", ""avaient""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Nous sommes ravis que tu ___ ce projet.,"[""aies fini"", ""as fini"", ""finis"", ""finiras""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
qcm,Subjonctif passe,B2,Je suis content que tu ___ (reussir).,"[""aies reussi"", ""as reussi"", ""auras reussi"", ""avais reussi""]",0,Subjonctif passe: auxiliaire au subjonctif + participe passe. Variante supplementaire d'entrainement.,temps-verbaux,Subjonctif passe
